"creditpolicy","loanamnt","term","intrate","grade","emplength","targetloanstatus","dti","inqlast6mths","revolbal","revolutil","totalacc","delin2years","homeowner","logannualinc","ratioacc","verified","purpose_mod"
"1",24250,60,0.0691,"A",4,"0",23.56,1,66805,0.649,34,"N","Y",11.58432,0.4411765,"Y","credit_card"
"1",2000,36,0.0617,"A",10,"1",17.06,1,22555,0.663,45,"N","Y",10.85892,0.1777778,"Y","other"
"1",2500,36,0.0888,"B",0,"1",19.44,0,1670,0.09,33,"Y","Y",10.38591,0.3939394,"N","renewable_energy"
"1",8000,36,0.0617,"A",10,"0",12.6,0,5610,0.259,14,"N","N",10.434,0.3571429,"Y","debt_consolidation"
"1",4000,36,0.0962,"B",7,"0",19.25,0,3591,0.267,20,"Y","N",10.77896,0.2,"Y","car"
"1",4750,60,0.0654,"A",5,"0",19.96,0,3735,0.424,29,"N","Y",10.30895,0.3448276,"N","home_improvement"
"1",7500,60,0.0579,"A",8,"0",15.38,0,2359,0.082,34,"N","Y",10.57132,0.2941176,"Y","medical"
"1",6000,60,0.0999,"B",6,"0",18.06,1,2092,0.51,28,"Y","N",11.08214,0.25,"Y","small_business"
"1",14000,60,0.0654,"A",10,"0",24.17,0,19866,0.609,39,"N","Y",11.38464,0.2307692,"Y","debt_consolidation"
"1",4000,60,0.1854,"F",3,"0",15.05,0,364,0.26,19,"N","N",11.40756,0.3684211,"Y","wedding"
"1",20000,60,0.0999,"B",7,"0",22.54,2,42179,0.569,24,"N","Y",11.22524,0.625,"Y","house"
"1",8500,60,0.0999,"B",6,"0",24.53,2,2122,0.589,45,"N","N",10.49127,0.3333333,"Y","other"
"1",5000,36,0.0691,"A",3,"0",13.86,0,0,0,21,"Y","Y",11.28728,0.4285714,"Y","debt_consolidation"
"1",15000,60,0.0691,"A",10,"0",11.22,1,2576,0.147,25,"Y","Y",11.08214,0.24,"Y","other"
"1",2000,36,0.0579,"A",3,"0",23.94,0,7,0,35,"N","N",11.22524,0.2857143,"Y","vacation"
"1",5000,36,0.1261,"C",6,"0",8.16,3,4325,0.244,22,"Y","N",10.59663,0.4090909,"Y","debt_consolidation"
"1",8300,60,0.1261,"C",10,"0",24.52,1,11057,0.654,25,"N","Y",11.02691,0.36,"Y","debt_consolidation"
"1",20000,60,0.0691,"A",6,"0",21.01,3,24569,0.462,51,"N","Y",11.25156,0.2745098,"Y","renewable_energy"
"1",8000,36,0.1446,"D",0,"0",11.84,0,3571,0.871,16,"N","N",10.04325,0.5,"Y","credit_card"
"1",16000,60,0.0691,"A",7,"0",13,2,14389,0.182,31,"N","Y",11.4721,0.5806452,"Y","debt_consolidation"
"1",12000,36,0.0654,"A",1,"0",2.47,1,5300,0.306,8,"N","N",10.81978,0.625,"Y","other"
"1",1200,36,0.1298,"C",2,"1",17.75,2,6603,0.825,43,"Y","Y",10.77896,0.4883721,"Y","home_improvement"
"1",12000,36,0.0691,"A",1,"0",22.88,2,14631,0.548,25,"N","N",10.93311,0.44,"Y","debt_consolidation"
"1",20000,36,0.1409,"D",8,"0",23.68,2,20280,0.831,38,"N","N",11.17049,0.1578947,"Y","debt_consolidation"
"1",10000,36,0.1372,"C",6,"0",6.78,0,6608,0.537,26,"Y","N",11.35041,0.4615385,"Y","debt_consolidation"
"1",3000,36,0.0617,"A",9,"0",10,0,11512,0.372,29,"N","Y",10.71442,0.6206897,"N","other"
"1",1000,36,0.0691,"A",9,"0",7.62,0,271,0.301,10,"N","N",10.61644,0.3,"Y","vacation"
"1",3600,36,0.0888,"B",0,"0",12.88,0,3470,0.297,19,"N","Y",10.82775,0.5789474,"N","renewable_energy"
"1",7000,36,0.0888,"B",3,"1",22.64,0,12668,0.633,20,"N","N",11.04292,0.45,"N","wedding"
"1",15000,36,0.1261,"C",4,"0",19.66,0,14712,0.631,38,"N","Y",11.28978,0.5,"N","debt_consolidation"
"1",7200,60,0.0654,"A",10,"0",17.87,1,3662,0.039,59,"N","Y",11.18442,0.3559322,"N","debt_consolidation"
"1",4000,36,0.0579,"A",1,"0",19.82,1,8047,0.236,22,"N","N",10.20359,0.3181818,"N","moving"
"1",22750,36,0.0654,"A",1,"0",22.52,0,11618,0.389,24,"N","N",10.80779,0.3333333,"Y","debt_consolidation"
"1",24000,36,0.0691,"A",1,"0",14.7,0,43441,0.646,29,"N","Y",11.73607,0.5517241,"Y","debt_consolidation"
"1",6600,36,0.1446,"D",4,"0",21.22,1,5085,0.862,17,"N","Y",10.87805,0.4117647,"Y","debt_consolidation"
"1",16750,36,0.0691,"A",0,"0",14.35,1,25626,0.499,32,"N","Y",10.79958,0.4375,"Y","small_business"
"1",9300,36,0.0617,"A",10,"0",12.11,0,35073,0.375,56,"N","Y",11.48143,0.25,"N","credit_card"
"1",3000,36,0.0579,"A",9,"0",0.94,2,2842,0.126,24,"N","N",11.33857,0.4583333,"N","major_purchase"
"1",10000,60,0.0579,"A",9,"0",13.2,0,3760,0.216,34,"N","Y",11.12726,0.2647059,"N","credit_card"
"1",13000,36,0.0888,"B",10,"0",21.71,3,14908,0.538,39,"Y","N",10.91509,0.3846154,"N","debt_consolidation"
"1",7000,36,0.1036,"B",2,"0",17.86,1,15241,0.643,38,"N","Y",10.64342,0.3947368,"N","debt_consolidation"
"1",6000,36,0.1372,"C",2,"0",19.78,3,21700,0.7,12,"N","Y",11.12726,0.75,"N","credit_card"
"1",8000,60,0.0962,"B",10,"0",18.59,0,12410,0.94,26,"N","Y",10.83958,0.4230769,"N","debt_consolidation"
"1",7000,36,0.0654,"A",1,"0",20.04,1,5789,0.459,13,"N","N",10.22557,0.4615385,"Y","major_purchase"
"1",12000,60,0.0691,"A",10,"0",18.48,0,20057,0.267,19,"N","N",11.0021,0.5789474,"Y","credit_card"
"1",12800,36,0.0579,"A",1,"0",24.88,1,7448,0.266,23,"N","N",10.54534,0.5652174,"Y","wedding"
"1",10000,60,0.0691,"A",4,"0",15.58,0,13902,0.354,35,"N","Y",11.22524,0.3142857,"N","credit_card"
"1",24250,36,0.1261,"C",3,"0",12.8,0,13593,0.981,14,"N","N",10.49127,0.5,"Y","debt_consolidation"
"1",6000,60,0.0654,"A",6,"1",11,3,11290,0.337,14,"N","N",10.30895,0.4285714,"Y","debt_consolidation"
"1",24000,60,0.0999,"B",1,"0",12,2,15662,0.357,35,"N","Y",11.60824,0.3142857,"Y","house"
"1",22750,60,0.0999,"B",3,"0",16.91,2,4953,0.557,22,"N","Y",10.66896,0.3636364,"Y","major_purchase"
"1",1000,36,0.1036,"B",1,"0",3.71,0,255,0.088,18,"Y","N",11.4721,0.3333333,"Y","debt_consolidation"
"1",23500,36,0.0691,"A",3,"1",19.78,2,9916,0.601,24,"N","Y",11.15625,0.4166667,"Y","small_business"
"1",1450,36,0.0579,"A",1,"0",11.11,0,1177,0.147,12,"N","N",9.980449,0.6666667,"Y","debt_consolidation"
"1",5000,36,0.0962,"B",1,"0",0.84,1,1247,0.158,6,"N","N",10.66896,0.8333333,"Y","wedding"
"1",5000,36,0.0962,"B",3,"0",15.44,0,2956,0.469,12,"N","N",10.51867,0.6666667,"N","small_business"
"1",9000,36,0.0654,"A",1,"0",14.55,0,11391,0.4,37,"N","Y",10.95961,0.3243243,"Y","debt_consolidation"
"1",15250,36,0.0654,"A",7,"0",20.64,0,10112,0.644,12,"N","Y",10.30895,0.6666667,"N","home_improvement"
"1",5000,36,0.1036,"B",10,"1",1.89,0,672,0.672,21,"Y","Y",10.89674,0.1904762,"Y","debt_consolidation"
"1",9000,36,0.0691,"A",5,"0",13.5,1,2699,0.112,10,"N","N",10.95954,0.4,"N","house"
"1",10000,36,0.0691,"A",6,"0",11.84,1,24485,0.765,11,"N","Y",10.98529,0.4545455,"Y","debt_consolidation"
"1",1800,36,0.0542,"A",0,"0",23.68,2,30037,0.235,24,"N","Y",10.28138,0.2916667,"N","small_business"
"1",12000,36,0.1446,"D",10,"0",22.41,0,18537,0.75,38,"Y","N",11.42959,0.2368421,"N","debt_consolidation"
"1",14000,36,0.0617,"A",5,"0",11.11,0,18529,0.438,32,"N","Y",11.69525,0.28125,"N","debt_consolidation"
"1",20000,36,0.0654,"A",5,"0",13.9,0,17461,0.297,24,"N","Y",11.14186,0.4166667,"N","debt_consolidation"
"1",25000,36,0.1483,"D",2,"0",6.24,0,100030,0.109,16,"Y","Y",11.89136,0.8125,"Y","home_improvement"
"1",12000,60,0.1557,"D",2,"1",13.72,3,13995,0.549,25,"N","N",11.18442,0.24,"Y","wedding"
"1",2400,36,0.0617,"A",10,"0",20.13,3,860,0.014,21,"N","N",10.4631,0.6666667,"N","other"
"1",20000,60,0.0962,"B",8,"0",17.11,0,29437,0.691,23,"N","Y",10.93489,0.3043478,"Y","credit_card"
"1",9200,60,0.1036,"B",3,"0",13.22,1,20526,0.475,61,"N","N",11.24379,0.1639344,"N","debt_consolidation"
"1",18000,60,0.0654,"A",5,"0",12.86,0,13815,0.226,32,"Y","Y",11.0021,0.3125,"N","home_improvement"
"1",10000,36,0.0925,"B",10,"0",7.01,1,16567,0.473,33,"Y","Y",11.05089,0.3333333,"N","debt_consolidation"
"1",15000,60,0.0654,"A",2,"0",15.38,1,11149,0.279,23,"N","N",10.81978,0.6956522,"N","debt_consolidation"
"1",7000,36,0.1298,"C",6,"0",18.5,1,22893,0.537,23,"Y","Y",10.49127,0.5217391,"N","debt_consolidation"
"1",25000,36,0.1036,"B",9,"0",4.06,3,29045,0.026,37,"N","Y",11.44679,0.1081081,"N","home_improvement"
"1",12000,36,0.0579,"A",6,"0",9.07,0,5835,0.117,18,"N","N",11.18581,0.5,"N","wedding"
"1",16000,60,0.0691,"A",4,"1",14,4,6041,0.159,59,"N","Y",11.0021,0.2542373,"Y","other"
"1",15600,60,0.1595,"E",1,"0",14.11,0,22375,0.797,19,"N","N",11.31447,0.7368421,"N","credit_card"
"1",3400,60,0.0691,"A",6,"0",8.81,0,7071,0.389,29,"N","Y",10.91509,0.4482759,"Y","debt_consolidation"
"1",15000,60,0.0691,"A",1,"0",22.43,2,15493,0.369,34,"N","Y",11.35036,0.3529412,"Y","debt_consolidation"
"1",9000,36,0.0691,"A",7,"0",10.86,0,7581,0.356,22,"N","N",11.08214,0.3636364,"Y","credit_card"
"1",10000,36,0.1335,"C",1,"0",14.76,3,276,0.552,20,"N","Y",11.60824,0.25,"Y","credit_card"
"1",12000,36,0.0579,"A",3,"0",12.25,1,5163,0.143,6,"N","N",11.35041,1,"N","credit_card"
"1",7000,60,0.0617,"A",3,"0",14.06,4,6526,0.194,22,"N","Y",10.86697,0.4090909,"Y","other"
"1",3200,36,0.0925,"B",3,"0",22.9,2,6607,0.446,32,"N","Y",11.15625,0.34375,"N","debt_consolidation"
"1",10000,60,0.0617,"A",2,"0",6.4,1,592,0.038,11,"N","Y",10.30895,0.7272727,"Y","home_improvement"
"1",3500,36,0.1223,"C",4,"0",10.2,0,2193,0.627,7,"N","N",10.87222,0.4285714,"Y","major_purchase"
"1",25000,60,0.1669,"E",8,"0",14.11,3,28748,0.641,31,"N","Y",11.42954,0.483871,"Y","debt_consolidation"
"1",24250,60,0.1817,"F",1,"1",17.42,0,4258,0.774,9,"N","N",10.81986,0.5555556,"Y","debt_consolidation"
"1",15000,60,0.0888,"B",10,"0",8.17,1,12143,0.602,24,"N","Y",12.0137,0.375,"Y","home_improvement"
"1",6850,36,0.0654,"A",3,"0",22.13,1,4939,0.281,25,"N","N",10.95081,0.52,"Y","credit_card"
"1",7500,36,0.1298,"C",3,"0",9.41,0,6527,0.45,9,"N","N",10.12647,0.8888889,"N","debt_consolidation"
"1",10750,36,0.1372,"C",2,"0",21.93,0,12981,0.705,18,"N","N",10.42228,0.6666667,"N","debt_consolidation"
"1",5000,36,0.0654,"A",1,"1",8.38,3,5461,0.216,13,"N","N",11.0021,0.5384615,"N","small_business"
"1",8000,36,0.0962,"B",5,"0",12.5,1,13591,0.67,9,"N","N",10.49127,0.6666667,"Y","credit_card"
"1",15000,60,0.152,"D",10,"0",21.93,0,19012,0.479,62,"N","Y",11.03495,0.3225806,"N","other"
"1",15000,36,0.0691,"A",7,"0",14.75,1,19440,0.299,22,"N","N",11.3621,0.4545455,"N","credit_card"
"1",5000,36,0.1223,"C",3,"0",6.65,1,7800,0.83,19,"Y","Y",11.49578,0.2631579,"N","major_purchase"
"1",21250,60,0.0999,"B",3,"1",24.66,3,15548,0.525,28,"Y","Y",11.06664,0.3928571,"N","debt_consolidation"
"1",3700,36,0.0542,"A",10,"0",11.5,3,2834,0.132,16,"N","Y",11.05089,0.4375,"N","debt_consolidation"
"1",25000,60,0.1036,"B",2,"1",11.22,1,36534,0.351,22,"N","N",11.46163,0.2727273,"Y","debt_consolidation"
"1",10000,60,0.0654,"A",3,"0",16.49,0,25528,0.482,20,"N","Y",11.34451,0.55,"Y","small_business"
"1",25000,60,0.1036,"B",1,"0",17.82,0,37916,0.614,35,"N","N",11.87409,0.2285714,"N","credit_card"
"1",25000,60,0.1743,"E",0,"0",13.85,3,25470,0.734,34,"N","Y",11.69525,0.4411765,"Y","debt_consolidation"
"1",2500,60,0.1483,"D",1,"0",4.4,0,1367,0.297,9,"Y","N",9.392662,0.5555556,"Y","major_purchase"
"1",12000,60,0.0654,"A",10,"0",6.13,1,17291,0.24,8,"N","N",11.08214,0.5,"N","car"
"1",10000,36,0.1223,"C",1,"1",16,3,10157,0.47,34,"N","N",10.70255,0.3235294,"Y","debt_consolidation"
"1",5000,36,0.0888,"B",1,"0",20.95,1,7286,0.524,23,"N","N",11.00277,0.4782609,"Y","debt_consolidation"
"1",3600,36,0.0579,"A",1,"0",4.92,0,1808,0.065,46,"N","Y",11.51293,0.2826087,"Y","major_purchase"
"1",4500,36,0.0999,"B",5,"0",20.38,2,6215,0.396,20,"N","N",10.81978,0.45,"Y","debt_consolidation"
"1",12000,60,0.1446,"D",2,"0",11.67,0,12026,0.911,15,"N","N",11.45105,0.6,"Y","debt_consolidation"
"1",12500,60,0.0654,"A",5,"0",7.72,0,44140,0.001,32,"N","Y",11.8494,0.28125,"Y","major_purchase"
"1",10000,60,0.0617,"A",5,"0",15.18,2,4906,0.239,23,"N","N",11.08214,0.5217391,"Y","moving"
"1",8000,36,0.0579,"A",0,"0",21.21,0,3703,0.65,20,"N","Y",10.61644,0.3,"N","debt_consolidation"
"1",6000,36,0.0999,"B",1,"0",2.38,2,39316,0.537,31,"N","Y",11.18442,0.5483871,"Y","home_improvement"
"1",21000,60,0.204,"G",3,"0",16.43,2,465,0.93,30,"N","N",11.28978,0.2666667,"Y","other"
"1",16800,60,0.1966,"G",1,"0",14.86,2,16418,0.933,20,"N","N",10.57132,0.3,"N","debt_consolidation"
"1",12000,60,0.1446,"D",9,"1",17.61,2,5225,0.363,20,"Y","Y",10.81978,0.45,"N","credit_card"
"1",25000,36,0.1036,"B",10,"1",11.55,2,7539,0.298,38,"N","Y",11.28983,0.2368421,"Y","debt_consolidation"
"1",12000,36,0.0654,"A",5,"0",4.89,0,13605,0.505,21,"N","N",11.91896,0.6666667,"Y","debt_consolidation"
"1",25000,60,0.2003,"G",1,"1",23.01,0,21389,0.62,22,"N","N",11.22524,0.5,"Y","major_purchase"
"1",15000,60,0.0617,"A",4,"0",8.91,1,73228,0.18,32,"N","Y",11.01465,0.1875,"N","small_business"
"1",17000,36,0.0691,"A",9,"0",23.87,0,20763,0.566,17,"N","Y",10.91509,0.4705882,"Y","debt_consolidation"
"1",14000,36,0.1223,"C",5,"0",7.77,2,14975,0.779,19,"N","N",11.41857,0.5789474,"Y","debt_consolidation"
"1",7000,60,0.1557,"D",4,"0",20.28,0,8067,0.849,13,"N","Y",10.81978,0.6153846,"N","debt_consolidation"
"1",15000,60,0.0654,"A",8,"0",19.74,2,63087,0.202,45,"N","Y",11.03489,0.4222222,"N","debt_consolidation"
"1",5000,36,0.0542,"A",1,"0",14.69,0,4550,0.287,14,"N","N",10.51857,0.6428571,"N","debt_consolidation"
"1",24250,60,0.0691,"A",10,"0",21.31,0,26260,0.467,33,"N","Y",10.81978,0.3333333,"Y","credit_card"
"1",3900,36,0.1036,"B",1,"0",11.08,3,5369,0.407,10,"N","N",10.53433,0.8,"N","other"
"1",3200,36,0.1632,"E",1,"0",20.15,0,7199,0.997,16,"N","N",10.77896,0.8125,"N","debt_consolidation"
"1",7000,36,0.0999,"B",5,"0",10.06,0,9406,0.495,10,"N","N",11.0021,0.5,"N","credit_card"
"1",12000,36,0.1036,"B",2,"0",14.44,0,40039,0.874,32,"N","N",11.68688,0.375,"Y","debt_consolidation"
"1",24250,60,0.0691,"A",10,"1",6.23,0,8812,0.261,19,"N","Y",10.64542,0.3157895,"Y","home_improvement"
"1",5000,60,0.1036,"B",3,"0",1.72,0,1831,0.572,6,"N","N",10.53879,0.5,"Y","debt_consolidation"
"1",12000,60,0.0888,"B",3,"0",11.74,0,9095,0.273,19,"N","Y",11.15625,0.7894737,"N","debt_consolidation"
"1",24250,60,0.1036,"B",1,"0",13,1,10307,0.515,13,"N","Y",11.0021,0.3846154,"Y","wedding"
"1",4500,36,0.1036,"B",3,"0",18.88,1,6793,0.647,13,"N","N",10.76638,0.6923077,"Y","credit_card"
"1",16000,60,0.1223,"C",0,"1",8.88,7,102318,0.153,13,"N","Y",10.59663,0.4615385,"Y","small_business"
"1",10000,60,0.1261,"C",1,"0",3.5,1,1431,0.715,5,"N","N",10.49127,0.4,"Y","major_purchase"
"1",12000,60,0.0888,"B",0,"0",2.59,3,8149,0.275,63,"N","Y",11.31447,0.2857143,"N","medical"
"1",20000,60,0.0654,"A",6,"0",19.48,1,27198,0.347,32,"N","Y",11.0588,0.4375,"Y","debt_consolidation"
"1",6400,36,0.0691,"A",3,"0",12.5,0,2810,0.258,15,"N","N",10.81978,0.6666667,"N","other"
"1",17000,36,0.0925,"B",6,"0",9.72,1,46680,0.902,31,"N","Y",11.98293,0.1935484,"Y","debt_consolidation"
"1",5000,60,0.0654,"A",5,"0",22.49,0,1816,0.466,13,"N","N",10.4631,0.6153846,"N","debt_consolidation"
"1",3600,36,0.0654,"A",2,"0",8.05,3,3026,0.163,19,"N","Y",11.12726,0.4210526,"N","major_purchase"
"1",5300,60,0.1261,"C",10,"1",15.54,1,5281,0.419,23,"N","Y",11.01863,0.4782609,"N","debt_consolidation"
"1",8000,36,0.0691,"A",1,"1",18,2,3361,0.285,22,"N","N",10.91509,0.5,"N","debt_consolidation"
"1",4000,36,0.1335,"C",5,"0",14.79,0,4030,0.822,22,"N","N",10.91509,0.3181818,"N","debt_consolidation"
"1",4000,60,0.1632,"E",5,"0",4.2,0,10086,0.952,9,"Y","Y",11.18442,0.4444444,"N","home_improvement"
"1",17600,60,0.1112,"B",4,"0",24.29,3,21250,0.355,22,"N","N",11.56172,0.6363636,"Y","credit_card"
"1",12000,36,0.1372,"C",10,"0",18.49,0,6017,0.955,19,"N","Y",10.94465,0.3157895,"N","credit_card"
"1",25000,60,0.1743,"E",5,"0",17.39,0,6033,0.9,25,"N","Y",11.08214,0.4,"Y","debt_consolidation"
"1",25000,60,0.1261,"C",10,"0",9.73,2,24053,0.52,34,"N","Y",12.07254,0.3823529,"Y","debt_consolidation"
"1",9250,36,0.1446,"D",9,"0",22.41,0,20880,0.9,20,"N","N",10.38591,0.5,"Y","debt_consolidation"
"1",10750,36,0.0691,"A",2,"0",13.07,0,19163,0.249,54,"N","Y",11.11543,0.4444444,"N","debt_consolidation"
"1",17500,36,0.0654,"A",3,"0",22.72,1,17787,0.4,38,"N","N",10.88467,0.2631579,"Y","debt_consolidation"
"1",5000,36,0.0617,"A",1,"0",9.64,0,6691,0.322,19,"N","N",10.30895,0.6315789,"N","debt_consolidation"
"1",15000,60,0.178,"F",3,"0",0.38,0,0,0,13,"N","N",11.06664,0.3846154,"Y","major_purchase"
"1",20000,60,0.1223,"C",5,"0",6.05,0,5534,0.708,10,"N","N",11.69525,0.7,"Y","debt_consolidation"
"1",25000,60,0.1446,"D",10,"0",18.35,1,38474,0.868,30,"N","Y",11.08214,0.2666667,"Y","debt_consolidation"
"1",16000,36,0.1595,"E",10,"0",15.28,0,16215,0.845,23,"N","Y",11.18442,0.5217391,"Y","debt_consolidation"
"1",6000,36,0.1036,"B",1,"0",11.61,0,5744,0.212,17,"N","Y",10.52406,0.5294118,"Y","credit_card"
"1",6500,36,0.0617,"A",4,"0",7.47,2,3143,0.051,22,"N","Y",10.77896,0.4090909,"Y","debt_consolidation"
"1",10250,36,0.1223,"C",1,"0",10.43,2,10887,0.947,14,"N","N",11.22524,0.3571429,"Y","debt_consolidation"
"1",21250,36,0.0888,"B",1,"0",15.21,2,20477,0.761,16,"N","Y",10.42228,0.375,"Y","home_improvement"
"1",9250,60,0.1261,"C",1,"1",18.65,3,3772,0.193,14,"N","Y",10.16585,0.2857143,"N","other"
"1",5000,36,0.1409,"D",1,"0",9.22,0,5345,0.891,10,"N","Y",10.04499,0.6,"N","debt_consolidation"
"1",20000,60,0.0962,"B",1,"0",17.75,1,37289,0.489,22,"N","Y",11.51293,0.3636364,"Y","credit_card"
"1",9000,36,0.0617,"A",2,"0",5.4,0,8034,0.613,12,"Y","N",11.0021,0.5833333,"Y","debt_consolidation"
"1",14500,36,0.0617,"A",4,"0",23.36,0,8409,0.345,32,"N","N",10.37349,0.28125,"Y","debt_consolidation"
"1",11500,60,0.0654,"A",9,"0",10.46,3,8585,0.27,40,"Y","Y",11.1594,0.4,"Y","debt_consolidation"
"1",14500,60,0.0962,"B",5,"0",24.65,2,39463,0.796,40,"N","Y",11.29306,0.225,"Y","credit_card"
"1",6000,36,0.0999,"B",0,"0",17.86,1,15280,0.538,13,"N","Y",10.99809,0.7692308,"N","debt_consolidation"
"1",9000,60,0.152,"D",3,"0",9.99,1,12714,0.82,30,"N","Y",11.28978,0.5333333,"N","debt_consolidation"
"1",7000,36,0.1372,"C",7,"0",7.89,1,5716,0.828,8,"N","N",9.952278,0.5,"N","debt_consolidation"
"1",4500,36,0.0888,"B",9,"0",7.07,2,9356,0.47,23,"N","Y",11.05089,0.4347826,"N","credit_card"
"1",6400,36,0.0617,"A",2,"0",5.52,0,5078,0.743,26,"N","N",11.0021,0.1923077,"N","wedding"
"1",10500,36,0.1036,"B",1,"0",15,0,9275,0.569,14,"N","N",10.70639,0.3571429,"N","debt_consolidation"
"1",10000,36,0.1223,"C",9,"1",5.53,3,32736,0.804,31,"Y","Y",11.84943,0.3548387,"N","debt_consolidation"
"1",6000,36,0.0999,"B",1,"0",10.92,0,6254,0.355,18,"N","N",10.859,0.7222222,"N","debt_consolidation"
"1",8000,36,0.0691,"A",3,"0",19.9,0,33921,0.893,18,"N","Y",11.38505,0.2777778,"N","debt_consolidation"
"1",10500,60,0.1036,"B",6,"0",3.95,2,10964,0.811,22,"N","Y",11.56172,0.2272727,"N","credit_card"
"1",12000,60,0.0654,"A",10,"0",17.74,1,20144,0.303,26,"N","Y",11.37768,0.5769231,"N","credit_card"
"1",14000,36,0.1261,"C",1,"0",19.58,2,17051,0.478,39,"N","Y",11.15625,0.5128205,"N","debt_consolidation"
"1",15250,60,0.1743,"E",10,"0",14.9,2,6889,0.774,23,"N","Y",10.68967,0.5217391,"Y","debt_consolidation"
"1",5000,36,0.0691,"A",1,"0",1.23,0,1022,0.102,8,"N","N",10.10291,0.25,"N","debt_consolidation"
"1",18000,36,0.0888,"B",5,"0",10.56,1,2614,0.379,27,"N","N",10.6736,0.4074074,"Y","wedding"
"1",20000,60,0.0691,"A",3,"0",17.98,4,25109,0.148,56,"N","Y",12.04355,0.3035714,"Y","home_improvement"
"1",6000,60,0.1223,"C",2,"1",11.41,3,0,0,22,"Y","N",10.71442,0.3636364,"N","major_purchase"
"1",18000,60,0.0617,"A",6,"0",15.69,0,36392,0.48,48,"N","Y",10.91509,0.3541667,"N","credit_card"
"1",15000,36,0.1335,"C",10,"0",14.6,0,28563,0.949,30,"N","Y",11.6853,0.3333333,"N","debt_consolidation"
"1",9600,36,0.0999,"B",10,"0",7.64,0,1937,0.242,12,"N","Y",11.0021,0.5833333,"N","car"
"1",6000,60,0.0579,"A",1,"0",4.06,0,1056,0.17,23,"N","Y",11.06037,0.2608696,"N","car"
"1",2400,36,0.0962,"B",3,"0",4.83,1,994,0.663,5,"N","N",10.64542,0.4,"N","credit_card"
"1",18250,60,0.1854,"F",1,"0",19.08,2,554,0.068,24,"N","Y",10.98529,0.75,"Y","home_improvement"
"1",3000,60,0.1483,"D",5,"1",9.47,0,413,0.826,4,"N","Y",9.92329,0.75,"Y","major_purchase"
"1",4800,60,0.1557,"D",1,"0",8.68,1,4812,0.875,11,"N","N",10.91502,0.6363636,"N","debt_consolidation"
"1",24000,36,0.0888,"B",3,"1",4.32,5,32955,0.642,19,"N","Y",10.81978,0.4736842,"Y","home_improvement"
"1",19000,60,0.0654,"A",6,"0",9,3,10399,0.267,22,"N","N",10.30895,0.3181818,"Y","debt_consolidation"
"1",13000,36,0.1036,"B",2,"0",19.65,1,4953,0.669,24,"N","Y",10.51867,0.25,"N","home_improvement"
"1",15250,60,0.0888,"B",1,"1",11.65,2,848,0.081,9,"N","N",10.08581,0.4444444,"Y","major_purchase"
"1",20000,60,0.0999,"B",5,"0",21.03,0,31649,0.441,35,"N","Y",11.28477,0.4285714,"Y","debt_consolidation"
"1",4200,60,0.0999,"B",1,"0",8.44,1,1505,0.289,12,"N","N",9.287301,0.5833333,"Y","debt_consolidation"
"1",3000,36,0.0925,"B",1,"0",6.19,1,4726,0.315,7,"N","N",10.55581,0.8571429,"Y","credit_card"
"1",5000,36,0.1446,"D",2,"0",14.34,2,4585,0.917,18,"N","Y",10.51867,0.5,"N","debt_consolidation"
"1",12000,60,0.0888,"B",2,"1",17.6,2,20386,0.435,32,"N","Y",11.18442,0.34375,"Y","other"
"1",10000,60,0.0888,"B",5,"0",18.78,1,11673,0.447,23,"N","N",11.08214,0.5217391,"N","credit_card"
"1",5000,36,0.1261,"C",1,"0",6.36,2,798,0.235,6,"N","N",10.30895,1,"Y","moving"
"1",2000,36,0.1335,"C",1,"1",18,0,5700,0.528,20,"N","Y",11.2772,0.55,"N","home_improvement"
"1",13000,60,0.2003,"G",10,"0",20.11,1,9178,0.966,15,"N","Y",10.64542,0.2,"Y","debt_consolidation"
"1",4000,36,0.1335,"C",0,"1",20.9,3,4856,0.585,6,"N","Y",11.04132,0.3333333,"N","debt_consolidation"
"1",7800,60,0.0617,"A",3,"0",7.88,2,2787,0.099,39,"N","Y",11.17049,0.1794872,"N","other"
"1",24000,60,0.0691,"A",5,"0",18,2,9648,0.371,34,"N","N",11.08214,0.2941176,"Y","debt_consolidation"
"1",15600,60,0.1669,"E",1,"0",23.52,0,15904,0.874,14,"N","N",10.71442,0.7142857,"N","debt_consolidation"
"1",4600,36,0.1223,"C",1,"0",12.58,0,7034,0.67,15,"Y","N",10.48794,0.5333333,"N","credit_card"
"1",22750,60,0.1891,"F",10,"1",23.59,2,7817,0.352,28,"N","Y",11.12726,0.5,"Y","debt_consolidation"
"1",9250,60,0.0962,"B",3,"0",22.36,0,15117,0.895,15,"N","N",10.12503,0.4,"Y","debt_consolidation"
"1",3000,36,0.0888,"B",0,"0",20.07,0,5906,0.402,8,"N","Y",10.59233,0.375,"Y","credit_card"
"1",2400,36,0.0888,"B",10,"0",11.86,0,10308,0.812,8,"N","N",10.3822,0.625,"Y","major_purchase"
"1",4000,60,0.0962,"B",7,"1",16.21,3,4334,0.136,30,"N","Y",11.3022,0.6666667,"N","car"
"1",25000,36,0.1036,"B",7,"0",4.49,0,69928,0.457,21,"Y","Y",12.495,0.3333333,"Y","debt_consolidation"
"1",15000,36,0.0654,"A",10,"0",10.44,1,17359,0.202,32,"N","Y",10.81978,0.53125,"Y","debt_consolidation"
