"creditpolicy","loanamnt","term","intrate","installment","grade","emplength","targetloanstatus","dti","inqlast6mths","openacc","revolutil","totalacc","emp10years","delin2years","homeowner","annualinc_bin","revolbal_bin","verified","purpose_mod"
"1",12000,60,0.1059,165.31,"B",0,"Default",16.32,2,10,0.324,24,"N","N","N","Gp2","Gp4","Y","credit_card"
"1",10000,36,0.1349,339.31,"C",5,"Default",7.75,2,6,0.874,11,"N","N","N","Gp5","Gp3","N","moving"
"0",3200,36,0.1229,106.73,"C",10,"Default",9.1,12,6,0.59,26,"Y","N","Y","Gp3","Gp1","N","debt_consolidation"
"1",4000,60,0.1465,94.43,"C",10,"Default",11.7,2,3,0.206,9,"Y","N","N","Gp1","Gp1","N","other"
"1",5000,60,0.1186,110.87,"B",8,"Default",21.96,0,8,0.534,18,"N","N","Y","Gp3","Gp5","Y","home_improvement"
"1",5000,36,0.1528,174.02,"D",10,"Default",12.19,2,7,0.744,12,"Y","N","Y","Gp3","Gp2","Y","debt_consolidation"
"1",10000,36,0.1136,329.12,"B",4,"Default",10.31,0,19,0.734,37,"N","N","N","Gp2","Gp2","N","renewable_energy"
"1",30000,60,0.1899,778.06,"F",10,"Default",5.67,1,3,0.791,11,"Y","Y","N","Gp5","Gp5","Y","other"
"1",7200,36,0.1065,234.53,"B",4,"Default",16.83,0,12,0.528,12,"N","N","N","Gp2","Gp5","Y","credit_card"
"1",14000,36,0.1171,463.07,"B",6,"Default",13.51,0,13,0.413,38,"N","N","Y","Gp2","Gp3","Y","credit_card"
"1",7000,36,0.079,219.04,"A",10,"Default",14.37,2,6,0.824,16,"Y","N","Y","Gp2","Gp4","N","credit_card"
"1",1000,60,0.157,24.16,"D",7,"Default",19.2,0,7,0.355,17,"N","N","N","Gp1","Gp2","N","educational"
"1",7750,36,0.1253,259.37,"B",0,"Default",3.27,3,3,0.949,9,"N","N","Y","Gp1","Gp1","N","credit_card"
"1",4000,36,0.0766,124.72,"A",10,"Default",20.92,0,4,0.205,16,"Y","Y","Y","Gp2","Gp1","N","home_improvement"
"1",11000,60,0.1758,276.83,"D",10,"Default",14.46,3,8,0.684,21,"Y","N","N","Gp3","Gp3","Y","debt_consolidation"
"1",12000,60,0.1037,257.16,"B",3,"Default",18.85,0,12,0.593,26,"N","N","Y","Gp4","Gp5","Y","small_business"
"1",6000,36,0.1523,208.67,"C",10,"Default",16.74,2,11,0.722,50,"Y","N","N","Gp3","Gp3","Y","other"
"1",7000,36,0.1059,227.82,"B",10,"Default",3.47,0,12,0.152,23,"Y","N","Y","Gp2","Gp2","N","home_improvement"
"1",16000,60,0.164,392.5,"E",7,"Default",21.48,0,7,0.552,10,"N","N","N","Gp2","Gp2","Y","debt_consolidation"
"1",1500,36,0.1268,50.32,"C",10,"Default",8.56,1,9,0.35,35,"Y","Y","Y","Gp4","Gp1","N","home_improvement"
"1",15250,36,0.1595,535.77,"E",6,"Default",19.11,0,6,0.927,17,"N","N","N","Gp2","Gp3","Y","debt_consolidation"
"1",35000,60,0.2128,952.39,"F",4,"Default",16.56,0,15,0.898,29,"N","N","Y","Gp4","Gp5","Y","debt_consolidation"
"1",10000,36,0.0963,320.95,"A",10,"Default",6.31,2,11,0.467,41,"Y","N","N","Gp4","Gp5","N","debt_consolidation"
"1",5000,36,0.079,156.46,"A",7,"Default",1.11,0,12,0.047,14,"N","N","N","Gp1","Gp1","N","debt_consolidation"
"1",8000,60,0.1149,175.91,"B",4,"Default",4.58,3,4,0.389,20,"N","N","N","Gp2","Gp3","Y","credit_card"
"1",8000,60,0.1669,197.49,"E",0,"Default",13,2,4,0.837,13,"N","N","N","Gp1","Gp2","Y","vacation"
"0",8550,36,0.1722,305.77,"G",1,"Default",8.84,4,6,0.79,6,"N","N","N","Gp3","Gp2","N","small_business"
"1",7125,36,0.0751,221.67,"A",0,"Default",18.12,0,7,0.68,20,"N","N","Y","Gp1","Gp4","N","debt_consolidation"
"1",10000,60,0.1361,230.67,"C",10,"Default",7.98,1,4,0,12,"Y","N","Y","Gp3","Gp1","Y","home_improvement"
"1",10000,36,0.1299,336.9,"C",1,"Default",24.14,1,10,0.426,17,"N","N","Y","Gp1","Gp3","N","debt_consolidation"
"1",25000,36,0.1531,870.39,"D",1,"Default",8.14,0,12,0.035,24,"N","N","N","Gp5","Gp1","Y","small_business"
"1",14500,60,0.1682,358.97,"E",7,"Default",18.71,0,6,0.93,10,"N","N","N","Gp1","Gp4","Y","debt_consolidation"
"1",20000,60,0.1111,435.95,"B",0,"Default",8.57,2,9,0.344,28,"N","N","N","Gp4","Gp2","Y","major_purchase"
"1",14000,60,0.1864,360.41,"E",3,"Default",13.8,1,9,0.409,14,"N","N","N","Gp3","Gp4","Y","debt_consolidation"
"1",25000,60,0.1335,386.99,"C",0,"Default",6.02,1,12,0.842,36,"N","N","Y","Gp2","Gp5","Y","credit_card"
"1",7000,60,0.1904,181.74,"F",2,"Default",6.09,0,5,0.93,9,"N","N","N","Gp5","Gp3","Y","house"
"0",10000,36,0.1372,340.42,"C",10,"Default",16.66,5,13,0.139,25,"Y","N","N","Gp5","Gp1","Y","home_improvement"
"1",21000,60,0.1758,528.48,"D",10,"Default",9.22,1,5,0.942,24,"Y","N","N","Gp5","Gp5","Y","wedding"
"1",9000,60,0.1969,236.9,"E",10,"Default",18.47,0,7,0.901,23,"Y","N","Y","Gp2","Gp3","Y","debt_consolidation"
"1",5000,36,0.1399,170.87,"C",10,"Default",9.92,2,9,0.772,20,"Y","N","Y","Gp2","Gp3","Y","home_improvement"
"1",8500,36,0.0849,268.29,"A",2,"Default",22.44,2,5,0.404,10,"N","N","N","Gp1","Gp2","Y","major_purchase"
"1",16750,36,0.1038,543.47,"B",8,"Default",13.36,3,12,0.603,41,"N","N","Y","Gp3","Gp5","N","debt_consolidation"
"1",20500,36,0.209,771.28,"G",5,"Default",24.52,1,6,0.999,28,"N","Y","Y","Gp4","Gp4","N","debt_consolidation"
"1",16000,60,0.1533,383.42,"D",6,"Default",17.25,3,10,0.498,17,"N","N","Y","Gp2","Gp5","N","wedding"
"1",17050,60,0.1065,367.74,"B",4,"Default",25.44,0,8,0.599,13,"N","N","N","Gp1","Gp4","Y","debt_consolidation"
"1",35000,60,0.2089,576.27,"F",10,"Default",14.79,1,13,0.755,23,"Y","Y","Y","Gp4","Gp4","Y","debt_consolidation"
"1",4000,36,0.1417,137.05,"C",0,"Default",22.71,2,9,0.619,11,"N","Y","Y","Gp2","Gp1","Y","debt_consolidation"
"1",7500,60,0.1689,185.96,"D",5,"Default",18.61,3,4,0.681,4,"N","N","N","Gp1","Gp1","Y","major_purchase"
"1",21000,60,0.0999,446.09,"B",6,"Default",8.1,2,12,0.35,35,"N","N","Y","Gp5","Gp3","Y","home_improvement"
"1",14500,36,0.1149,478.09,"B",3,"Default",29.58,3,22,0.246,36,"N","N","N","Gp3","Gp4","Y","debt_consolidation"
"1",18000,60,0.1903,467.23,"E",10,"Default",17.57,1,9,0.973,15,"Y","N","Y","Gp4","Gp4","Y","debt_consolidation"
"1",15000,36,0.1284,504.27,"C",10,"Default",9.75,0,15,0.771,34,"Y","N","Y","Gp5","Gp5","Y","credit_card"
"1",2400,36,0.0729,74.43,"A",4,"Default",1.26,0,3,0.124,9,"N","N","N","Gp2","Gp1","Y","home_improvement"
"1",6000,36,0.08,188.02,"A",8,"Default",5.07,0,11,0.394,61,"N","N","Y","Gp5","Gp5","N","debt_consolidation"
"1",4200,60,0.0999,89.22,"B",0,"Default",2.7,0,6,0.139,6,"N","N","Y","Gp1","Gp1","Y","other"
"1",2050,36,0.0888,65.08,"B",1,"Default",17.16,1,4,0.404,13,"N","N","N","Gp1","Gp4","N","moving"
"1",30000,36,0.1649,1061.99,"D",6,"Default",12.17,1,10,0.024,39,"N","Y","Y","Gp5","Gp1","Y","other"
"1",29000,60,0.2099,784.39,"F",2,"Default",11.73,0,8,0.922,22,"N","Y","Y","Gp3","Gp4","Y","home_improvement"
"0",2500,36,0.16,87.9,"D",1,"Default",5.82,6,12,0.653,17,"N","Y","N","Gp1","Gp1","N","other"
"0",25000,36,0.1583,701.47,"F",7,"Default",13.94,6,4,1.031,14,"N","N","Y","Gp4","Gp3","N","debt_consolidation"
"1",3200,60,0.1867,82.43,"F",1,"Default",18.4,2,3,0.741,5,"N","N","N","Gp1","Gp1","Y","debt_consolidation"
"1",21000,60,0.2089,566.83,"F",2,"Default",6.52,0,9,0.946,19,"N","N","N","Gp4","Gp3","Y","debt_consolidation"
"1",2000,36,0.1427,68.62,"C",10,"Default",8,0,5,0.789,24,"Y","N","Y","Gp1","Gp1","Y","debt_consolidation"
"1",9000,36,0.0542,271.44,"A",10,"Default",11.59,0,10,0.574,32,"Y","N","Y","Gp4","Gp5","N","other"
"0",15000,36,0.1583,526.1,"F",2,"Default",17.28,2,11,0.922,23,"N","N","N","Gp3","Gp3","N","debt_consolidation"
"1",1450,60,0.1223,32.43,"C",3,"Default",3.6,1,5,0.424,5,"N","N","N","Gp1","Gp2","N","home_improvement"
"0",10475,36,0.1734,375.24,"G",1,"Default",29.3,6,13,0.096,41,"N","N","Y","Gp3","Gp1","N","other"
"1",12700,60,0.1074,274.49,"B",2,"Default",1.87,1,10,0.045,25,"N","N","Y","Gp3","Gp2","Y","small_business"
"1",9000,36,0.0662,276.34,"A",2,"Default",25.91,1,8,0.221,22,"N","N","N","Gp1","Gp4","N","major_purchase"
"1",15000,36,0.1527,521.97,"C",10,"Default",18.63,1,13,0.886,17,"Y","N","N","Gp2","Gp4","N","debt_consolidation"
"0",4800,36,0.145,165.23,"E",1,"Default",19.75,3,8,0.756,14,"N","N","N","Gp4","Gp3","Y","credit_card"
"1",3250,36,0.0599,98.86,"A",3,"Default",23.84,0,8,0.557,29,"N","N","Y","Gp2","Gp4","N","major_purchase"
"1",5800,36,0.1348,196.76,"C",2,"Default",14.58,0,8,0.452,13,"N","N","Y","Gp2","Gp2","N","other"
"1",12000,60,0.1991,317.33,"E",10,"Default",14.38,0,6,0.937,11,"Y","Y","N","Gp3","Gp3","Y","debt_consolidation"
"1",9000,36,0.0699,277.86,"A",2,"Default",15.55,1,10,0.329,14,"N","N","N","Gp2","Gp2","Y","moving"
"1",3200,36,0.1099,104.75,"B",3,"Default",24.06,2,5,0.281,20,"N","N","N","Gp4","Gp1","Y","major_purchase"
"0",5600,36,0.1292,188.48,"D",4,"Default",8.2,2,6,0.681,6,"N","N","N","Gp1","Gp4","N","debt_consolidation"
"1",4500,36,0.1171,148.85,"B",6,"Default",15.87,0,15,0.786,27,"N","N","Y","Gp2","Gp4","Y","debt_consolidation"
"1",5000,36,0.1496,173.24,"D",6,"Default",22.29,0,4,0.94,14,"N","N","Y","Gp1","Gp1","Y","debt_consolidation"
"1",13000,36,0.0925,414.92,"B",9,"Default",17.08,4,7,0.624,30,"N","N","Y","Gp4","Gp5","Y","credit_card"
"1",5975,60,0.1099,129.89,"B",6,"Default",26.03,0,9,0.593,33,"N","N","Y","Gp3","Gp4","N","debt_consolidation"
"1",12000,36,0.0599,365.01,"A",3,"Default",12.73,1,6,0.305,24,"N","N","Y","Gp1","Gp2","Y","debt_consolidation"
"1",9000,60,0.1361,207.6,"C",10,"Default",16.28,0,10,0.549,26,"Y","N","Y","Gp3","Gp5","Y","credit_card"
"1",4000,36,0.0894,127.09,"A",4,"Default",12.24,4,7,0.383,8,"N","N","N","Gp3","Gp3","Y","car"
"0",4600,36,0.1568,161.01,"E",10,"Default",8,4,21,0.292,53,"Y","N","N","Gp4","Gp3","N","other"
"1",4000,36,0.0603,121.75,"A",2,"Default",17.53,2,8,0.082,10,"N","Y","N","Gp3","Gp1","N","debt_consolidation"
"1",7475,36,0.079,233.9,"A",3,"Default",14.29,0,9,0.607,35,"N","N","Y","Gp3","Gp3","N","debt_consolidation"
"1",5000,36,0.1311,168.74,"C",7,"Default",11.86,1,4,0.25,9,"N","Y","N","Gp1","Gp1","Y","vacation"
"1",8000,60,0.1602,194.63,"D",3,"Default",15.14,1,6,0.76,21,"N","N","Y","Gp2","Gp2","N","debt_consolidation"
"1",20000,60,0.2248,557.86,"G",10,"Default",22.9,0,5,0.659,10,"Y","N","N","Gp3","Gp3","Y","debt_consolidation"
"1",9250,36,0.1253,309.57,"C",0,"Default",0.92,1,4,0.479,9,"N","N","N","Gp1","Gp2","N","small_business"
"0",7500,36,0.1317,233.06,"D",6,"Default",8.6,7,6,0.034,9,"N","N","Y","Gp5","Gp5","N","credit_card"
"1",15000,60,0.1942,392.59,"E",5,"Default",20.68,2,13,0.764,22,"N","N","N","Gp3","Gp5","Y","debt_consolidation"
"0",9600,60,0.1186,212.87,"B",0,"Default",8.83,4,5,0.598,20,"N","N","Y","Gp1","Gp2","N","credit_card"
"1",15000,36,0.1496,519.7,"D",0,"Default",8.52,1,21,0.644,24,"N","N","Y","Gp4","Gp3","N","credit_card"
"1",9000,36,0.1249,301.04,"D",8,"Default",5.08,3,9,0.629,37,"N","N","Y","Gp2","Gp5","N","debt_consolidation"
"1",30000,60,0.1677,741.88,"E",10,"Default",7.1,1,6,0.456,28,"Y","N","Y","Gp4","Gp5","Y","credit_card"
"0",10000,36,0.1316,337.71,"C",5,"Default",19.7,4,11,0.692,46,"N","N","Y","Gp4","Gp5","Y","debt_consolidation"
"1",10000,60,0.1756,251.55,"E",4,"Default",20.46,1,10,0.451,23,"N","N","Y","Gp3","Gp2","Y","debt_consolidation"
"1",17000,60,0.1199,378.07,"B",10,"Default",12.69,2,17,0.367,37,"Y","N","Y","Gp3","Gp4","Y","debt_consolidation"
"1",23200,60,0.2352,660.97,"G",10,"Default",7.89,1,10,0.991,22,"Y","N","Y","Gp4","Gp3","Y","debt_consolidation"
"1",5600,36,0.0859,177.02,"A",0,"Default",12.15,3,6,0.81,38,"N","N","N","Gp5","Gp5","N","wedding"
"1",8250,36,0.1361,280.41,"C",6,"Default",10.26,0,6,0.615,9,"N","N","N","Gp4","Gp1","Y","other"
"1",2350,36,0.1299,79.17,"C",0,"Default",22.5,3,5,0.036,13,"N","Y","Y","Gp1","Gp1","N","small_business"
"1",12800,60,0.1799,324.97,"E",2,"Default",13.21,0,9,0.978,31,"N","N","Y","Gp4","Gp3","Y","home_improvement"
"1",6000,36,0.1183,198.81,"B",0,"Default",18.82,1,9,0.931,34,"N","N","Y","Gp3","Gp4","N","medical"
"1",11200,60,0.1037,240.02,"B",4,"Default",15.63,0,10,0.59,20,"N","N","Y","Gp2","Gp3","Y","debt_consolidation"
"0",20825,36,0.1754,748.08,"G",0,"Default",14.71,2,12,0.556,28,"N","Y","Y","Gp4","Gp2","N","small_business"
"1",9000,36,0.1349,305.38,"C",0,"Default",10.08,1,4,0.917,9,"N","N","N","Gp1","Gp3","Y","debt_consolidation"
"1",6600,60,0.1533,158.16,"D",0,"Default",12.63,0,15,0.624,27,"N","N","N","Gp1","Gp4","Y","credit_card"
"1",20000,60,0.1062,286.67,"B",2,"Default",20.67,0,6,0.466,17,"N","N","N","Gp2","Gp5","Y","debt_consolidation"
"1",12000,60,0.1349,276.06,"C",7,"Default",17.18,1,11,0.648,21,"N","N","N","Gp1","Gp4","N","credit_card"
"1",24000,60,0.1758,603.98,"D",10,"Default",20.96,0,21,0.442,33,"Y","N","Y","Gp5","Gp5","Y","debt_consolidation"
"1",16000,60,0.1099,347.8,"B",10,"Default",19.75,0,14,0.299,25,"Y","N","Y","Gp3","Gp4","N","debt_consolidation"
"1",15000,36,0.1398,512.52,"C",9,"Default",14.46,2,12,0.625,22,"N","N","N","Gp2","Gp3","Y","debt_consolidation"
"1",5500,36,0.1171,181.92,"B",1,"Default",20.43,3,7,0.531,7,"N","N","N","Gp1","Gp3","Y","car"
"1",9800,36,0.0751,304.89,"A",10,"Default",27.26,3,12,0.309,24,"Y","N","N","Gp2","Gp4","N","other"
"1",7200,36,0.1496,249.46,"D",10,"Default",10.08,0,4,0.898,5,"Y","Y","Y","Gp1","Gp3","N","other"
"1",12000,60,0.1446,282.09,"D",10,"Default",2.2,2,8,0.291,10,"Y","N","N","Gp4","Gp2","N","debt_consolidation"
"1",15000,36,0.1273,503.5,"C",1,"Default",10.9,1,9,0.343,11,"N","N","N","Gp1","Gp3","N","other"
"1",5000,60,0.1521,119.51,"D",2,"Default",13.28,1,5,0.431,23,"N","Y","Y","Gp1","Gp2","Y","other"
"0",19000,60,0.183,485.59,"F",8,"Default",23.07,6,12,0.843,25,"N","N","Y","Gp4","Gp5","N","debt_consolidation"
"1",10000,60,0.1,212.48,"B",4,"Default",25.61,0,13,0.27,25,"N","N","N","Gp1","Gp3","Y","debt_consolidation"
"1",16000,36,0.1533,557.26,"D",5,"Default",15.31,0,7,0.804,24,"N","N","Y","Gp3","Gp4","Y","medical"
"1",5000,36,0.1217,166.48,"D",0,"Default",0,2,5,0.547,8,"N","Y","N","Gp1","Gp1","N","small_business"
"1",5600,36,0.1171,185.23,"B",8,"Default",19.54,2,18,0.275,29,"N","Y","Y","Gp2","Gp3","N","debt_consolidation"
"1",6000,36,0.1128,172.58,"C",6,"Default",5.24,0,3,0.584,11,"N","N","N","Gp2","Gp4","N","other"
"1",16800,60,0.1677,415.45,"D",8,"Default",20.57,1,10,0.737,37,"N","N","Y","Gp3","Gp4","Y","debt_consolidation"
"1",16300,36,0.1491,564.33,"D",10,"Default",24.17,1,11,0.795,34,"Y","N","Y","Gp3","Gp5","Y","credit_card"
"1",15000,36,0.1062,488.4,"B",3,"Default",7.71,1,6,0.298,18,"N","N","N","Gp4","Gp1","N","credit_card"
"1",1450,36,0.0988,46.71,"B",10,"Default",7.54,1,6,0.837,24,"Y","N","Y","Gp1","Gp2","N","small_business"
"1",13200,36,0.1171,436.61,"B",2,"Default",9.55,0,10,0.776,23,"N","N","Y","Gp2","Gp3","N","debt_consolidation"
"1",12000,36,0.0963,385.14,"A",3,"Default",9.26,0,10,0.234,28,"N","N","Y","Gp4","Gp2","N","medical"
"1",13000,36,0.1839,472.53,"E",1,"Default",8.52,0,5,0.906,16,"N","Y","N","Gp2","Gp4","Y","debt_consolidation"
"1",17400,60,0.1825,444.22,"D",3,"Default",3.8,1,8,0.359,19,"N","N","N","Gp2","Gp3","Y","debt_consolidation"
"1",8000,36,0.1528,278.43,"D",7,"Default",11.91,2,7,0.766,29,"N","Y","N","Gp4","Gp3","Y","debt_consolidation"
"1",35000,60,0.1454,824.23,"D",1,"Default",13.73,4,7,0.516,16,"N","N","Y","Gp5","Gp4","Y","small_business"
"1",22750,60,0.1682,563.2,"E",9,"Default",22.15,3,21,0.431,60,"N","Y","Y","Gp4","Gp5","Y","debt_consolidation"
"0",8000,36,0.1947,295.18,"G",10,"Default",18.18,5,14,0.986,24,"Y","N","N","Gp2","Gp3","Y","debt_consolidation"
"1",10000,36,0.1311,337.45,"C",5,"Default",17.07,1,10,0.299,17,"N","N","N","Gp2","Gp3","Y","small_business"
"1",15000,60,0.1599,364.7,"D",10,"Default",11.85,1,7,0.6,24,"Y","Y","Y","Gp5","Gp3","Y","debt_consolidation"
"1",5000,36,0.1074,163.08,"B",3,"Default",19.1,2,18,0.541,47,"N","N","Y","Gp5","Gp4","Y","other"
"0",3500,36,0.1347,118.73,"C",1,"Default",17.28,0,8,0,8,"N","N","N","Gp1","Gp1","N","major_purchase"
"1",18000,60,0.2182,344.65,"F",0,"Default",12.31,3,9,0.711,27,"N","N","N","Gp2","Gp5","Y","debt_consolidation"
"1",17000,60,0.1149,373.79,"B",6,"Default",16.14,0,10,0.271,17,"N","N","N","Gp3","Gp1","Y","debt_consolidation"
"0",10000,36,0.1501,346.73,"F",0,"Default",7.75,1,10,0.833,12,"N","N","N","Gp2","Gp4","N","credit_card"
"0",5000,36,0.145,172.11,"E",10,"Default",4.54,7,5,0.333,10,"Y","N","N","Gp3","Gp1","N","debt_consolidation"
"1",17000,60,0.1903,441.28,"E",7,"Default",17.27,0,7,0.597,11,"N","N","N","Gp3","Gp3","Y","debt_consolidation"
"1",35000,60,0.1942,916.03,"E",3,"Default",19.17,2,13,0.669,38,"N","N","Y","Gp4","Gp5","Y","debt_consolidation"
"1",16800,60,0.1689,416.54,"D",5,"Default",10.85,0,8,0.668,10,"N","N","Y","Gp3","Gp4","N","debt_consolidation"
"1",25000,60,0.1862,643.3,"F",10,"Default",17.93,0,9,0.948,17,"Y","N","N","Gp5","Gp5","Y","debt_consolidation"
"1",9250,60,0.1261,208.63,"C",1,"Default",18.65,3,4,0.193,14,"N","N","Y","Gp1","Gp2","N","other"
"1",15200,36,0.1527,528.93,"C",5,"Default",22.19,2,15,0.905,21,"N","N","Y","Gp5","Gp5","N","other"
"1",5500,60,0.1632,134.69,"E",4,"Default",0.45,2,2,0.745,4,"N","N","N","Gp4","Gp1","Y","vacation"
"1",7500,36,0.1292,252.42,"D",7,"Default",17.54,1,25,0.358,45,"N","Y","Y","Gp2","Gp5","N","other"
"1",25500,60,0.1465,601.97,"C",6,"Default",17.69,5,14,0.263,22,"N","N","Y","Gp4","Gp3","Y","small_business"
"1",4500,60,0.1335,103.2,"C",10,"Default",12.91,2,6,0.915,22,"Y","N","Y","Gp3","Gp5","Y","credit_card"
"0",10225,36,0.1418,350.37,"E",7,"Default",4.94,5,8,0.465,13,"N","N","Y","Gp5","Gp2","N","credit_card"
"0",25000,36,0.1186,828.69,"B",10,"Default",7.43,4,9,0.591,29,"Y","N","Y","Gp3","Gp4","Y","debt_consolidation"
"1",8500,36,0.1479,293.79,"C",10,"Default",24.47,1,20,0.493,26,"Y","N","Y","Gp3","Gp4","Y","debt_consolidation"
"1",8400,36,0.1521,292.06,"D",8,"Default",19.86,1,14,0.656,21,"N","N","Y","Gp3","Gp2","Y","debt_consolidation"
"1",24000,60,0.1269,542.28,"B",10,"Default",8.05,1,11,0.412,28,"Y","N","Y","Gp5","Gp5","Y","credit_card"
"1",9600,36,0.1,309.77,"B",4,"Default",23.11,1,14,0.573,38,"N","N","Y","Gp4","Gp3","Y","debt_consolidation"
"1",25000,36,0.138,852.02,"C",10,"Default",12.87,1,11,0.274,35,"Y","Y","Y","Gp3","Gp3","Y","debt_consolidation"
"1",7500,36,0.1171,248.07,"B",7,"Default",10.46,1,9,0.617,16,"N","N","Y","Gp2","Gp2","Y","debt_consolidation"
"1",35000,36,0.1864,1276.6,"E",10,"Default",8.59,1,8,0.624,20,"Y","N","N","Gp5","Gp4","Y","debt_consolidation"
"1",20000,60,0.1727,499.96,"D",10,"Default",23.08,1,11,0.609,21,"Y","Y","N","Gp3","Gp3","Y","credit_card"
"0",7500,36,0.1545,261.65,"E",3,"Default",24.94,8,16,0.952,24,"N","N","Y","Gp3","Gp5","N","credit_card"
"1",3000,36,0.1149,98.92,"B",10,"Default",12.26,1,6,0.668,12,"Y","N","N","Gp2","Gp2","N","debt_consolidation"
"1",7500,36,0.1427,257.32,"C",10,"Default",23.81,0,7,0.63,27,"Y","Y","N","Gp2","Gp3","N","other"
"1",12375,36,0.1037,401.46,"B",2,"Default",24.58,0,10,0.891,22,"N","N","Y","Gp2","Gp3","Y","debt_consolidation"
"1",5000,36,0.1242,167.08,"B",10,"Default",13.89,3,13,0.239,14,"Y","Y","N","Gp3","Gp2","Y","moving"
"1",5000,60,0.1417,116.79,"C",3,"Default",18.82,1,18,0.717,24,"N","N","N","Gp4","Gp3","Y","credit_card"
"1",2200,60,0.1268,49.7,"C",9,"Default",13.72,0,4,0.246,12,"N","Y","N","Gp3","Gp1","Y","debt_consolidation"
"1",5000,36,0.1322,169.01,"C",2,"Default",15.4,2,10,0.921,20,"N","N","Y","Gp5","Gp5","N","home_improvement"
"1",20000,60,0.1677,494.59,"D",10,"Default",9.46,2,13,0.41,30,"Y","N","N","Gp3","Gp4","Y","debt_consolidation"
"0",11000,36,0.1947,405.87,"F",5,"Default",3.17,8,3,0.409,12,"N","N","N","Gp2","Gp1","Y","other"
"0",7500,36,0.1513,260.47,"E",10,"Default",17.59,3,6,0.79,12,"Y","N","N","Gp3","Gp3","N","debt_consolidation"
"1",5550,36,0.1241,185.43,"C",0,"Default",11.73,3,4,0.229,14,"N","N","N","Gp1","Gp1","N","educational"
"1",13200,60,0.1427,309,"C",4,"Default",18.34,1,13,0.542,33,"N","N","Y","Gp4","Gp4","N","credit_card"
"1",15000,60,0.1974,395.25,"F",3,"Default",16.8,2,14,0.323,25,"N","N","Y","Gp4","Gp3","Y","credit_card"
"1",7200,36,0.1197,239.04,"C",10,"Default",22.28,1,13,0.71,34,"Y","N","Y","Gp3","Gp5","N","debt_consolidation"
"1",6000,36,0.1645,212.28,"E",10,"Default",6.48,1,4,0.9,9,"Y","Y","Y","Gp4","Gp2","Y","small_business"
"1",10000,36,0.1596,351.38,"C",10,"Default",24.22,1,8,0.895,14,"Y","N","Y","Gp4","Gp5","Y","home_improvement"
"1",7200,36,0.1171,238.15,"B",0,"Default",7.83,0,4,0.383,4,"N","N","N","Gp1","Gp1","Y","medical"
"1",10800,36,0.1677,383.82,"D",6,"Default",18.23,2,11,0.595,16,"N","N","N","Gp3","Gp5","N","debt_consolidation"
"1",12000,36,0.1409,410.66,"D",2,"Default",11.69,0,7,0.827,9,"N","N","N","Gp2","Gp3","N","debt_consolidation"
"1",20000,60,0.1929,522.01,"F",8,"Default",12.46,2,8,0.53,19,"N","Y","N","Gp4","Gp3","N","debt_consolidation"
"0",7500,36,0.0964,240.74,"B",1,"Default",15.72,4,3,0.438,5,"N","N","N","Gp4","Gp2","N","small_business"
"1",20000,60,0.178,505.7,"F",10,"Default",13.81,1,6,0.943,14,"Y","N","Y","Gp4","Gp4","Y","debt_consolidation"
"1",10000,60,0.1596,242.97,"C",1,"Default",18.84,2,11,0.231,26,"N","N","N","Gp3","Gp4","Y","debt_consolidation"
"1",20000,60,0.1749,502.34,"D",7,"Default",17.73,3,13,0.475,28,"N","N","Y","Gp5","Gp3","Y","debt_consolidation"
"1",6000,60,0.164,147.19,"E",1,"Default",18.09,0,9,0.253,30,"N","Y","Y","Gp5","Gp3","Y","home_improvement"
"1",4800,60,0.1361,110.72,"C",0,"Default",2.78,1,3,0.306,3,"N","N","N","Gp1","Gp1","Y","medical"
"1",3000,36,0.1183,99.41,"B",7,"Default",23.67,3,8,0.663,33,"N","N","N","Gp4","Gp4","N","other"
"1",30000,36,0.1839,1090.46,"E",1,"Default",12.04,1,10,0.711,25,"N","N","Y","Gp5","Gp5","Y","debt_consolidation"
"1",5000,36,0.0963,160.47,"B",8,"Default",3.39,2,14,0.178,20,"N","N","N","Gp2","Gp2","N","credit_card"
"1",24250,36,0.1218,807.53,"B",10,"Default",17.41,0,8,0.732,14,"Y","N","Y","Gp3","Gp5","Y","debt_consolidation"
"1",3700,36,0.1146,121.95,"B",4,"Default",22.97,0,7,0.895,25,"N","N","N","Gp4","Gp5","N","small_business"
"1",8500,36,0.1505,294.88,"D",1,"Default",13.75,1,9,0.577,10,"N","N","Y","Gp1","Gp3","N","debt_consolidation"
"1",22400,60,0.1299,509.56,"C",2,"Default",2.7,3,7,0.165,13,"N","N","Y","Gp3","Gp1","Y","home_improvement"
"1",2400,36,0.1719,85.8,"D",1,"Default",5.48,3,21,0.543,43,"N","N","N","Gp1","Gp1","Y","debt_consolidation"
"1",35000,60,0.1942,916.03,"E",10,"Default",21.97,1,15,0.738,27,"Y","N","Y","Gp4","Gp5","Y","debt_consolidation"
"1",13000,60,0.1223,290.7,"C",10,"Default",17.35,0,13,0.336,18,"Y","N","Y","Gp3","Gp5","Y","credit_card"
"1",16750,36,0.2011,623.4,"G",10,"Default",5.36,3,7,0.243,18,"Y","Y","N","Gp5","Gp2","Y","small_business"
"1",1000,36,0.1059,32.55,"B",10,"Default",10.5,0,10,0.68,12,"Y","N","N","Gp1","Gp2","N","medical"
