"creditpolicy","loanamnt","term","intrate","installment","grade","emplength","targetloanstatus","dti","inqlast6mths","openacc","revolutil","totalacc","emp10years","delin2years","homeowner","annualinc_bin","verified","purpose_mod","revolbal_bin","loanstatus"
"1",4500,36,0.1,145.21,"B",4,"Default",7.02,3,8,0.21,15,"N","N","Y","Gp4","Y","credit_card","Gp2","Default"
"1",18000,60,0.1299,409.47,"C",3,"Default",19.66,0,9,0.482,23,"N","N","Y","Gp3","N","debt_consolidation","Gp5","Default"
"1",6500,36,0.1565,227.41,"D",4,"Default",13.16,1,6,0.907,8,"N","N","N","Gp2","N","medical","Gp1","Default"
"1",5000,36,0.0849,157.82,"A",2,"Default",6.6,0,4,0.594,11,"N","N","N","Gp1","N","medical","Gp1","Default"
"1",5500,36,0.0751,171.11,"A",2,"Default",16.73,2,6,0.268,12,"N","N","N","Gp1","N","debt_consolidation","Gp2","Default"
"1",16000,60,0.1558,385.53,"D",5,"Default",12.86,1,11,0.567,24,"N","N","Y","Gp3","N","debt_consolidation","Gp4","Default"
"1",20000,36,0.1774,720.42,"E",2,"Default",14.06,2,28,0.681,42,"N","N","Y","Gp4","Y","debt_consolidation","Gp5","Default"
"1",1500,36,0.1316,50.66,"C",0,"Default",17.26,1,7,0.728,31,"N","N","N","Gp2","N","vacation","Gp1","Default"
"1",7000,36,0.1491,242.35,"D",1,"Default",20.35,1,10,0.748,22,"N","N","N","Gp2","Y","credit_card","Gp2","Default"
"1",30000,60,0.1714,747.84,"E",4,"Default",17.96,0,6,0.554,17,"N","N","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",15250,60,0.152,364.4,"D",10,"Default",23.41,1,15,0.51,44,"Y","N","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",9000,36,0.0999,290.37,"B",10,"Default",13.77,0,6,0.474,23,"Y","N","Y","Gp5","Y","home_improvement","Gp2","Default"
"1",5000,60,0.164,122.66,"E",1,"Default",15.21,3,5,0.243,14,"N","N","N","Gp1","Y","small_business","Gp1","Default"
"1",24000,36,0.1292,807.74,"D",6,"Default",15.08,0,7,0.865,30,"N","N","N","Gp4","N","debt_consolidation","Gp5","Default"
"1",10350,60,0.2062,277.8,"F",3,"Default",18,1,11,0.546,14,"N","N","N","Gp2","Y","debt_consolidation","Gp3","Default"
"1",12000,60,0.1528,287.25,"D",10,"Default",24.02,2,10,0.786,26,"Y","Y","Y","Gp3","N","small_business","Gp3","Default"
"1",35000,60,0.2128,952.39,"F",6,"Default",16.45,1,23,0.869,55,"N","N","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",6000,60,0.1689,148.77,"D",0,"Default",6.66,1,4,0.828,11,"N","N","N","Gp2","Y","small_business","Gp3","Default"
"1",15000,36,0.079,469.36,"A",9,"Default",9.83,0,9,0.524,13,"N","N","Y","Gp1","Y","debt_consolidation","Gp3","Default"
"1",18000,60,0.1632,440.8,"D",4,"Default",21.92,1,19,0.792,44,"N","N","Y","Gp4","N","debt_consolidation","Gp4","Default"
"1",15600,60,0.1269,352.48,"B",10,"Default",5.78,1,8,0.357,11,"Y","N","N","Gp2","Y","vacation","Gp3","Default"
"1",1200,36,0.1298,40.43,"C",2,"Default",17.75,2,21,0.825,43,"N","Y","Y","Gp2","Y","home_improvement","Gp2","Default"
"1",21000,36,0.1695,748.17,"E",10,"Default",14.76,1,11,0.713,22,"Y","N","N","Gp5","Y","debt_consolidation","Gp5","Default"
"1",3600,36,0.1343,122.05,"C",3,"Default",17.73,2,8,0.251,9,"N","N","Y","Gp1","Y","credit_card","Gp1","Default"
"1",8000,60,0.1349,184.04,"C",5,"Default",14.45,0,10,0.846,43,"N","N","Y","Gp5","N","debt_consolidation","Gp5","Default"
"1",10000,36,0.1223,333.25,"C",9,"Default",5.53,3,11,0.804,31,"N","Y","Y","Gp5","N","debt_consolidation","Gp5","Default"
"0",2500,60,0.1632,61.23,"D",1,"Default",7.9,5,7,0.228,8,"N","N","N","Gp1","Y","debt_consolidation","Gp2","Default"
"1",20000,60,0.1799,507.76,"E",10,"Default",14.41,2,21,0.936,41,"Y","N","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",1000,36,0.0662,30.71,"A",4,"Default",24,0,6,0.266,13,"N","N","Y","Gp1","Y","debt_consolidation","Gp1","Default"
"1",4000,36,0.1149,131.89,"B",3,"Default",17.27,2,3,0.209,7,"N","N","N","Gp1","N","major_purchase","Gp1","Default"
"1",5000,36,0.1479,172.82,"C",6,"Default",8.34,2,7,0.894,12,"N","N","N","Gp2","N","debt_consolidation","Gp2","Default"
"1",25000,36,0.1355,155.37,"D",1,"Default",13.5,2,13,0.41,31,"N","N","Y","Gp3","N","major_purchase","Gp3","Default"
"1",2000,36,0.1422,68.57,"C",3,"Default",17.79,1,10,0.53,24,"N","N","Y","Gp2","N","debt_consolidation","Gp1","Default"
"1",2400,60,0.1682,59.42,"E",2,"Default",20.25,1,4,0.471,5,"N","N","N","Gp1","Y","other","Gp1","Default"
"1",15000,36,0.1095,490.71,"B",10,"Default",1.07,0,6,0.183,20,"Y","N","Y","Gp5","Y","small_business","Gp2","Default"
"1",20000,36,0.1199,664.2,"B",5,"Default",3.55,1,5,0.425,12,"N","N","Y","Gp5","Y","small_business","Gp2","Default"
"1",18000,60,0.1065,388.23,"B",3,"Default",16.52,0,18,0.056,34,"N","N","N","Gp4","N","moving","Gp2","Default"
"1",20000,36,0.1111,655.82,"B",10,"Default",17.67,0,4,0.654,18,"Y","N","N","Gp2","Y","small_business","Gp2","Default"
"1",15000,36,0.1533,522.43,"D",3,"Default",22.63,2,11,0.967,21,"N","N","Y","Gp4","N","other","Gp5","Default"
"1",15000,60,0.1719,374.33,"E",4,"Default",17.55,0,7,0.555,21,"N","Y","Y","Gp4","Y","debt_consolidation","Gp4","Default"
"0",12500,36,0.1091,408.71,"C",2,"Default",12.27,4,9,0.533,15,"N","N","Y","Gp1","N","debt_consolidation","Gp4","Default"
"1",3100,36,0.1059,100.89,"B",3,"Default",17.32,0,21,0.676,40,"N","N","N","Gp1","Y","wedding","Gp1","Default"
"0",22750,60,0.183,581.42,"F",3,"Default",14.4,5,10,0.584,31,"N","N","Y","Gp2","Y","debt_consolidation","Gp4","Default"
"1",15000,60,0.1171,331.48,"B",8,"Default",17.29,0,9,0.799,28,"N","N","Y","Gp2","Y","debt_consolidation","Gp4","Default"
"0",10000,36,0.1059,325.45,"C",0,"Default",16.54,5,20,0.403,28,"N","N","Y","Gp4","N","debt_consolidation","Gp4","Default"
"1",3825,60,0.1298,87,"C",10,"Default",9.05,2,24,0.163,63,"Y","N","Y","Gp5","N","car","Gp2","Default"
"1",15000,36,0.1189,497.46,"B",10,"Default",7.34,1,8,0.458,14,"Y","N","Y","Gp4","Y","debt_consolidation","Gp4","Default"
"1",5000,36,0.1199,166.05,"B",6,"Default",18.62,0,12,0.819,13,"N","N","N","Gp3","Y","debt_consolidation","Gp3","Default"
"1",20000,60,0.1171,441.97,"B",10,"Default",22.26,0,10,0.617,40,"Y","N","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",14000,36,0.1426,480.29,"C",4,"Default",20.04,0,15,0.868,43,"N","N","N","Gp5","N","debt_consolidation","Gp5","Default"
"0",14000,36,0.1533,487.59,"F",2,"Default",9.49,1,8,0.804,19,"N","Y","N","Gp4","N","car","Gp4","Default"
"1",9000,36,0.1149,296.75,"B",10,"Default",15.36,0,10,0.899,33,"Y","N","Y","Gp5","N","debt_consolidation","Gp5","Default"
"1",10000,36,0.0963,320.95,"A",9,"Default",1.35,2,9,0.123,17,"N","N","Y","Gp2","Y","other","Gp1","Default"
"1",35000,60,0.1171,773.44,"B",10,"Default",1.06,0,10,0.064,27,"Y","N","Y","Gp5","Y","small_business","Gp2","Default"
"1",9375,36,0.1171,310.09,"B",1,"Default",19.88,0,6,0.713,11,"N","N","N","Gp1","Y","debt_consolidation","Gp2","Default"
"1",7750,36,0.1607,272.76,"D",1,"Default",21.14,0,22,0.383,36,"N","N","Y","Gp3","N","debt_consolidation","Gp4","Default"
"0",4200,36,0.1607,147.82,"D",0,"Default",16.19,4,10,0.535,13,"N","N","Y","Gp1","N","educational","Gp2","Default"
"0",5600,36,0.1316,189.12,"C",6,"Default",22.6,1,3,0.82,6,"N","N","N","Gp1","N","credit_card","Gp5","Default"
"0",21000,36,0.1122,328.43,"C",6,"Default",0.94,3,2,0.179,3,"N","N","N","Gp2","N","small_business","Gp1","Default"
"1",7000,36,0.1268,234.79,"C",0,"Default",13.58,1,17,0.45,21,"N","N","N","Gp3","Y","other","Gp3","Default"
"1",15000,60,0.2048,401.43,"G",1,"Default",1.23,1,2,0.039,29,"N","Y","Y","Gp4","Y","debt_consolidation","Gp1","Default"
"1",15000,36,0.1316,506.56,"C",4,"Default",21.9,0,16,0.513,40,"N","N","Y","Gp4","N","debt_consolidation","Gp5","Default"
"1",8000,36,0.1465,275.96,"C",10,"Default",22.28,1,10,0.858,31,"Y","N","N","Gp4","Y","debt_consolidation","Gp5","Default"
"1",26300,60,0.2313,743.38,"G",0,"Default",15.06,0,9,0.902,26,"N","N","Y","Gp3","Y","credit_card","Gp4","Default"
"0",5000,36,0.1154,164.98,"C",9,"Default",10,4,6,0.655,13,"N","N","Y","Gp3","N","other","Gp1","Default"
"1",24000,36,0.178,865.26,"F",3,"Default",9.59,2,21,0.993,54,"N","N","N","Gp5","Y","debt_consolidation","Gp5","Default"
"1",12000,36,0.0963,385.13,"B",2,"Default",2.16,2,11,0.301,20,"N","N","Y","Gp5","Y","house","Gp2","Default"
"1",9600,36,0.1677,341.17,"D",5,"Default",5.68,2,5,0.87,8,"N","N","N","Gp2","Y","debt_consolidation","Gp2","Default"
"1",15000,60,0.1565,361.99,"D",3,"Default",15.84,2,7,0.701,27,"N","Y","N","Gp1","N","debt_consolidation","Gp4","Default"
"1",18000,36,0.1349,610.75,"C",0,"Default",12.87,1,10,0.429,27,"N","N","Y","Gp3","Y","debt_consolidation","Gp4","Default"
"1",30000,60,0.2025,799,"F",7,"Default",18.42,1,10,0.368,30,"N","N","Y","Gp3","Y","debt_consolidation","Gp4","Default"
"1",5500,36,0.1273,184.62,"C",10,"Default",16.8,0,6,0.938,14,"Y","N","N","Gp3","Y","other","Gp5","Default"
"1",16000,60,0.1491,379.89,"D",3,"Default",12.48,1,17,0.425,37,"N","N","Y","Gp4","Y","credit_card","Gp3","Default"
"1",10400,60,0.1714,259.26,"E",8,"Default",15.16,3,8,0.492,23,"N","N","Y","Gp3","Y","home_improvement","Gp3","Default"
"1",12000,60,0.1343,275.69,"C",2,"Default",3.28,6,7,0.205,19,"N","N","Y","Gp4","N","debt_consolidation","Gp3","Default"
"1",8000,36,0.1558,279.61,"D",10,"Default",12.01,0,6,0.915,22,"Y","N","Y","Gp2","N","debt_consolidation","Gp3","Default"
"0",5000,60,0.2016,132.92,"G",5,"Default",14.82,8,16,0.675,61,"N","Y","Y","Gp4","Y","other","Gp5","Default"
"1",18000,60,0.1632,440.8,"D",0,"Default",14.28,0,8,0.92,21,"N","N","N","Gp4","Y","debt_consolidation","Gp2","Default"
"1",12000,60,0.1306,273.41,"C",4,"Default",20.46,0,7,0.845,20,"N","N","N","Gp3","Y","wedding","Gp4","Default"
"1",3000,36,0.1398,102.51,"C",1,"Default",23.96,3,7,0.664,8,"N","N","N","Gp1","Y","debt_consolidation","Gp2","Default"
"0",6000,36,0.183,217.82,"F",2,"Default",3.73,8,6,0.23,8,"N","N","N","Gp1","Y","debt_consolidation","Gp1","Default"
"1",10000,36,0.1037,324.42,"B",2,"Default",12.51,1,11,0.345,27,"N","N","Y","Gp4","Y","debt_consolidation","Gp4","Default"
"1",3500,36,0.0859,110.64,"A",2,"Default",0,2,8,0.326,12,"N","N","N","Gp1","N","educational","Gp4","Default"
"1",12000,36,0.1287,403.6,"C",7,"Default",22.47,2,12,0.666,28,"N","N","N","Gp4","N","debt_consolidation","Gp4","Default"
"1",4500,36,0.1562,157.37,"D",7,"Default",7.8,0,8,0.495,14,"N","Y","Y","Gp1","N","home_improvement","Gp1","Default"
"1",15250,36,0.1311,514.61,"C",6,"Default",11.89,1,9,0.312,13,"N","N","Y","Gp3","N","major_purchase","Gp3","Default"
"1",6000,36,0.0749,186.61,"A",6,"Default",25.85,0,11,0.278,16,"N","N","N","Gp2","N","car","Gp2","Default"
"1",25000,60,0.1864,643.58,"E",10,"Default",5.81,0,2,0.961,7,"Y","N","N","Gp2","Y","small_business","Gp2","Default"
"1",20000,36,0.1229,667.06,"C",10,"Default",13.5,1,7,0.349,12,"Y","N","N","Gp3","N","other","Gp2","Default"
"1",15000,60,0.1417,350.35,"C",10,"Default",5.79,1,8,0.639,18,"Y","N","Y","Gp4","N","debt_consolidation","Gp3","Default"
"1",16750,36,0.2011,623.4,"G",0,"Default",21.34,0,9,0.59,15,"N","Y","N","Gp3","Y","small_business","Gp4","Default"
"0",5000,36,0.16,175.79,"E",4,"Default",5.82,0,10,0,31,"N","N","Y","Gp2","Y","medical","Gp5","Default"
"1",3000,36,0.1199,99.63,"B",7,"Default",12.28,2,10,0.589,16,"N","N","Y","Gp2","N","debt_consolidation","Gp2","Default"
"1",6000,60,0.1714,149.57,"E",0,"Default",2.16,0,5,0.377,9,"N","N","N","Gp1","Y","small_business","Gp1","Default"
"1",8000,60,0.1602,194.63,"D",10,"Default",23.63,0,10,0.96,27,"Y","Y","N","Gp1","Y","debt_consolidation","Gp2","Default"
"1",25000,60,0.1817,637.15,"F",5,"Default",15.76,1,11,0.889,33,"N","N","N","Gp5","Y","debt_consolidation","Gp5","Default"
"1",16000,36,0.1269,536.72,"B",1,"Default",20.64,0,8,0.893,10,"N","N","N","Gp3","Y","debt_consolidation","Gp5","Default"
"1",7000,60,0.1343,160.82,"C",10,"Default",12.83,3,6,0.558,27,"Y","Y","Y","Gp2","N","debt_consolidation","Gp3","Default"
"1",8450,36,0.0699,260.88,"A",4,"Default",8.18,3,11,0.574,30,"N","N","Y","Gp5","N","small_business","Gp5","Default"
"1",6725,60,0.1799,170.74,"E",9,"Default",8.58,1,7,0.693,20,"N","Y","N","Gp4","Y","other","Gp3","Default"
"1",11000,36,0.1103,360.29,"C",0,"Default",6.82,2,5,0.845,7,"N","N","Y","Gp1","N","debt_consolidation","Gp2","Default"
"1",20000,36,0.1758,718.85,"D",10,"Default",11.82,3,13,0.248,37,"Y","Y","Y","Gp5","Y","home_improvement","Gp2","Default"
"1",5000,36,0.1392,170.69,"C",10,"Default",21.68,0,16,0.847,38,"Y","N","N","Gp4","N","debt_consolidation","Gp5","Default"
"1",10000,36,0.1562,349.7,"D",6,"Default",11.14,0,17,0.549,26,"N","N","Y","Gp4","N","debt_consolidation","Gp3","Default"
"1",2300,60,0.1749,57.77,"D",0,"Default",14.13,1,20,0.306,21,"N","Y","Y","Gp1","Y","car","Gp1","Default"
"1",18000,60,0.1903,467.23,"E",10,"Default",21.62,3,12,0.454,57,"Y","N","N","Gp3","Y","debt_consolidation","Gp5","Default"
"0",7200,36,0.145,247.84,"E",1,"Default",17.78,1,13,0.645,32,"N","Y","N","Gp1","N","credit_card","Gp3","Default"
"1",25475,36,0.1099,833.9,"B",0,"Default",23.06,0,12,0.589,20,"N","N","N","Gp3","Y","debt_consolidation","Gp5","Default"
"1",5000,36,0.1505,173.46,"D",0,"Default",4.31,0,4,0.951,4,"N","N","N","Gp1","Y","debt_consolidation","Gp2","Default"
"1",12000,60,0.1059,165.31,"B",0,"Default",16.32,2,10,0.324,24,"N","N","N","Gp2","Y","credit_card","Gp4","Default"
"1",16400,36,0.1103,537.15,"C",2,"Default",4.42,0,8,0.24,10,"N","N","N","Gp2","N","debt_consolidation","Gp2","Default"
"1",10800,36,0.0963,346.62,"A",0,"Default",8.85,0,7,0.521,13,"N","N","N","Gp1","N","debt_consolidation","Gp3","Default"
"1",6000,36,0.1059,195.27,"B",5,"Default",14.57,1,8,0.907,14,"N","N","N","Gp3","N","other","Gp2","Default"
"1",9000,36,0.0849,284.07,"A",10,"Default",0,0,2,0,10,"Y","N","Y","Gp5","N","other","Gp1","Default"
"1",10000,60,0.0925,208.8,"B",0,"Default",17.21,0,15,0.195,43,"N","N","N","Gp2","N","small_business","Gp2","Default"
"1",12000,36,0.1269,402.54,"B",3,"Default",24.53,1,5,0.212,6,"N","N","N","Gp3","Y","debt_consolidation","Gp2","Default"
"1",6250,60,0.183,159.74,"F",10,"Default",16.95,0,2,0.839,7,"Y","Y","N","Gp1","N","debt_consolidation","Gp2","Default"
"1",9900,60,0.1,210.35,"B",6,"Default",20.2,0,16,0.197,32,"N","N","Y","Gp2","Y","debt_consolidation","Gp3","Default"
"1",4200,36,0.1348,142.49,"C",0,"Default",7.4,0,8,0.175,13,"N","Y","Y","Gp1","Y","home_improvement","Gp2","Default"
"1",5600,60,0.1268,126.51,"C",1,"Default",16.45,1,6,0.541,11,"N","N","N","Gp1","Y","credit_card","Gp2","Default"
"1",11100,60,0.1596,269.7,"C",6,"Default",20.49,1,14,0.774,21,"N","N","Y","Gp1","N","credit_card","Gp4","Default"
"1",35000,60,0.164,858.59,"E",2,"Default",8.64,1,12,0.39,39,"N","N","N","Gp4","Y","wedding","Gp4","Default"
"1",15000,36,0.0654,300.54,"A",9,"Default",12.37,3,20,0.462,38,"N","N","Y","Gp4","N","debt_consolidation","Gp5","Default"
"1",3250,60,0.0691,64.22,"A",4,"Default",21.77,0,15,0.466,50,"N","N","Y","Gp1","N","debt_consolidation","Gp4","Default"
"0",5600,36,0.1645,198.13,"E",1,"Default",5.58,5,3,0.97,7,"N","N","N","Gp2","Y","home_improvement","Gp1","Default"
"1",15000,36,0.1074,489.24,"B",4,"Default",11.82,0,7,0.921,25,"N","N","N","Gp4","Y","debt_consolidation","Gp4","Default"
"1",35000,60,0.1991,925.54,"E",10,"Default",23.18,1,11,0.647,19,"Y","N","Y","Gp4","Y","debt_consolidation","Gp4","Default"
"1",15000,60,0.1269,338.93,"B",3,"Default",24.76,1,7,0.657,17,"N","N","Y","Gp1","Y","debt_consolidation","Gp4","Default"
"1",8325,36,0.1099,272.52,"B",5,"Default",24.75,0,13,0.782,23,"N","N","Y","Gp2","N","debt_consolidation","Gp5","Default"
"1",9000,36,0.0599,273.76,"A",8,"Default",11.68,0,6,0.487,18,"N","N","N","Gp1","N","credit_card","Gp3","Default"
"1",25000,60,0.1136,400.09,"B",4,"Default",20.63,1,8,0.644,24,"N","N","Y","Gp3","Y","debt_consolidation","Gp5","Default"
"0",2500,36,0.1292,84.14,"D",7,"Default",22.32,9,21,0.321,35,"N","N","Y","Gp2","N","debt_consolidation","Gp2","Default"
"1",5000,36,0.1039,134.67,"B",6,"Default",5.91,1,10,0.43,36,"N","N","Y","Gp4","N","other","Gp4","Default"
"1",16000,60,0.1565,386.12,"D",9,"Default",20.54,0,17,0.311,36,"N","N","Y","Gp4","N","credit_card","Gp4","Default"
"1",4000,36,0.0579,121.31,"A",3,"Default",28.18,0,7,0.179,22,"N","N","N","Gp2","Y","major_purchase","Gp3","Default"
"1",12800,36,0.1479,442.41,"C",10,"Default",8.47,3,5,0.115,7,"Y","Y","N","Gp1","Y","other","Gp1","Default"
"1",7500,36,0.079,234.68,"A",5,"Default",29.29,2,13,0.6,26,"N","N","N","Gp1","N","debt_consolidation","Gp4","Default"
"1",3000,36,0.1903,110.02,"E",3,"Default",13.25,0,2,0.987,4,"N","N","N","Gp1","Y","other","Gp2","Default"
"1",5000,36,0.1037,162.21,"B",4,"Default",18.32,0,6,0.922,29,"N","Y","N","Gp2","Y","vacation","Gp3","Default"
"1",20000,60,0.1677,494.59,"D",10,"Default",5.5,1,5,0.925,16,"Y","N","N","Gp5","Y","debt_consolidation","Gp4","Default"
"1",11400,60,0.1417,266.27,"C",6,"Default",21.11,3,13,0.655,36,"N","N","Y","Gp2","Y","major_purchase","Gp5","Default"
"1",25000,36,0.1533,870.71,"D",2,"Default",18.5,3,21,0.538,32,"N","N","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",15000,36,0.1663,532.05,"E",8,"Default",11.15,1,13,0.938,27,"N","N","Y","Gp3","Y","debt_consolidation","Gp4","Default"
"1",35000,60,0.1974,922.23,"F",4,"Default",11.02,2,5,0,43,"N","Y","Y","Gp5","Y","credit_card","Gp1","Default"
"0",15000,36,0.1411,513.44,"D",5,"Default",23.46,0,22,0.917,45,"N","N","Y","Gp5","Y","other","Gp5","Default"
"1",14400,60,0.1527,344.62,"C",2,"Default",16.3,3,12,0.596,31,"N","N","Y","Gp3","N","debt_consolidation","Gp4","Default"
"1",6300,60,0.0654,123.39,"A",3,"Default",7.81,3,10,0,23,"N","N","N","Gp1","Y","other","Gp1","Default"
"1",8125,60,0.1335,186.33,"C",0,"Default",6.02,1,12,0.842,36,"N","N","Y","Gp2","N","credit_card","Gp5","Default"
"0",13000,36,0.1722,464.95,"G",1,"Default",15.98,1,6,0.798,7,"N","N","N","Gp1","N","other","Gp3","Default"
"1",2600,36,0.0599,79.09,"A",6,"Default",4.43,3,6,0,27,"N","N","Y","Gp3","N","small_business","Gp1","Default"
"1",1400,60,0.1854,35.97,"F",10,"Default",23.32,2,11,0.995,66,"Y","Y","Y","Gp2","N","debt_consolidation","Gp2","Default"
"1",18800,60,0.2128,511.57,"F",7,"Default",11.73,2,7,0.931,9,"N","N","N","Gp4","Y","debt_consolidation","Gp5","Default"
"1",16000,60,0.1349,368.08,"C",10,"Default",18.36,1,6,0.335,21,"Y","N","N","Gp1","N","debt_consolidation","Gp2","Default"
"1",8000,36,0.1399,273.39,"C",10,"Default",11.77,3,23,0.321,44,"Y","N","N","Gp3","Y","debt_consolidation","Gp3","Default"
"1",9250,36,0.1059,301.05,"B",1,"Default",22.38,0,5,0.687,10,"N","N","N","Gp2","Y","debt_consolidation","Gp4","Default"
"1",10000,36,0.1461,344.76,"D",1,"Default",14.32,4,15,0.613,44,"N","N","Y","Gp3","N","small_business","Gp5","Default"
"1",6000,36,0.089,190.52,"A",4,"Default",13.81,0,14,0.675,24,"N","N","Y","Gp4","Y","debt_consolidation","Gp3","Default"
"0",25000,36,0.1583,701.47,"F",7,"Default",13.94,6,4,1.031,14,"N","N","Y","Gp4","N","debt_consolidation","Gp3","Default"
"1",12000,60,0.0849,246.15,"A",3,"Default",19.78,0,20,0.137,63,"N","N","N","Gp3","Y","debt_consolidation","Gp2","Default"
"1",15000,60,0.1942,392.59,"E",5,"Default",20.68,2,13,0.764,22,"N","N","N","Gp3","Y","debt_consolidation","Gp5","Default"
"0",10000,36,0.1482,345.78,"E",2,"Default",9.73,1,13,0.957,16,"N","N","N","Gp5","N","credit_card","Gp4","Default"
"1",18000,36,0.1158,594.25,"B",1,"Default",16.78,0,9,0.561,27,"N","N","N","Gp4","Y","small_business","Gp5","Default"
"1",10000,60,0.1682,247.56,"E",2,"Default",6.09,2,4,0.766,26,"N","N","Y","Gp2","Y","debt_consolidation","Gp2","Default"
"1",5000,36,0.164,176.78,"E",0,"Default",0.33,0,2,0.977,12,"N","N","N","Gp3","Y","other","Gp1","Default"
"1",4000,36,0.1379,136.31,"C",1,"Default",8.19,2,8,0.987,19,"N","N","Y","Gp4","Y","medical","Gp3","Default"
"1",20000,60,0.1557,356.54,"D",0,"Default",13.97,1,15,0.489,23,"N","Y","N","Gp2","Y","debt_consolidation","Gp5","Default"
"1",13000,36,0.0788,406.66,"A",3,"Default",5.47,2,10,0.541,18,"N","N","N","Gp3","Y","other","Gp4","Default"
"1",15000,36,0.1558,524.26,"D",1,"Default",14.23,3,14,0.594,36,"N","N","N","Gp3","N","debt_consolidation","Gp2","Default"
"1",13000,60,0.1112,283.44,"B",10,"Default",16.77,1,14,0.712,28,"Y","N","Y","Gp4","Y","home_improvement","Gp3","Default"
"0",7000,60,0.1186,155.22,"B",10,"Default",14.15,4,4,0.8,15,"Y","N","Y","Gp1","Y","debt_consolidation","Gp1","Default"
"1",14000,36,0.0617,426.99,"A",5,"Default",10.93,0,7,0.627,30,"N","N","Y","Gp4","Y","credit_card","Gp5","Default"
"1",12000,36,0.0963,385.14,"A",1,"Default",11.76,2,11,0.506,24,"N","N","Y","Gp3","N","debt_consolidation","Gp5","Default"
"1",12000,36,0.0991,386.7,"B",2,"Default",7.83,2,8,0.654,16,"N","N","N","Gp2","N","debt_consolidation","Gp3","Default"
"1",7200,36,0.1523,250.41,"C",2,"Default",23.45,1,10,0.085,28,"N","N","Y","Gp1","N","other","Gp1","Default"
"1",19425,60,0.2089,524.32,"F",10,"Default",21.19,0,14,0.702,29,"Y","N","Y","Gp2","Y","debt_consolidation","Gp4","Default"
"1",35000,60,0.2089,944.71,"F",2,"Default",16.81,0,10,0.703,27,"N","Y","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",14300,36,0.1349,485.21,"C",5,"Default",17.08,0,3,0.813,3,"N","N","N","Gp1","N","small_business","Gp4","Default"
"1",4800,36,0.1599,168.74,"D",6,"Default",0,0,2,0,6,"N","Y","N","Gp3","Y","major_purchase","Gp1","Default"
"1",25000,60,0.1036,445.1,"B",10,"Default",15.78,3,8,0.531,21,"Y","N","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",3500,36,0.1399,119.61,"C",5,"Default",22.89,3,12,0.896,26,"N","N","N","Gp1","Y","credit_card","Gp3","Default"
"1",12000,36,0.1361,407.87,"C",6,"Default",22.73,1,14,0.409,27,"N","Y","Y","Gp4","Y","debt_consolidation","Gp3","Default"
"0",6000,36,0.1355,203.76,"D",10,"Default",25.93,0,3,0.929,13,"Y","N","N","Gp1","N","other","Gp5","Default"
"1",9600,36,0.1427,329.37,"C",4,"Default",14.6,1,8,0.779,12,"N","N","N","Gp1","N","debt_consolidation","Gp3","Default"
"1",4500,36,0.1349,152.69,"C",0,"Default",23.02,2,9,0.341,27,"N","N","N","Gp3","Y","other","Gp1","Default"
"0",15000,36,0.1595,526.99,"E",7,"Default",9.13,4,11,0.862,19,"N","N","Y","Gp3","Y","debt_consolidation","Gp4","Default"
"1",6000,36,0.0999,193.58,"B",2,"Default",22.58,1,17,0.141,20,"N","N","N","Gp2","Y","credit_card","Gp1","Default"
"1",10000,36,0.0859,316.11,"A",10,"Default",15.75,1,10,0.594,35,"Y","N","Y","Gp5","N","debt_consolidation","Gp5","Default"
"1",18000,60,0.1942,471.1,"E",7,"Default",14.29,1,5,0.857,8,"N","N","Y","Gp2","Y","medical","Gp3","Default"
"1",7000,60,0.1645,171.91,"E",2,"Default",1.94,0,5,0.593,7,"N","N","N","Gp1","Y","other","Gp1","Default"
"1",6000,36,0.1268,201.25,"C",5,"Default",7.51,1,2,0.967,16,"N","N","N","Gp4","Y","credit_card","Gp4","Default"
"1",11000,36,0.1568,385.02,"E",10,"Default",14.97,0,10,0.505,14,"Y","N","N","Gp4","N","home_improvement","Gp3","Default"
"1",3250,36,0.0859,102.74,"A",0,"Default",6,1,6,0.328,8,"N","N","N","Gp1","N","debt_consolidation","Gp1","Default"
